timestamp,endpoint_id,ip_address,bandwidth,latency,packet_loss,cpu_utilization,memory_utilization,active_connections,packets_sent,packets_received,label,anomaly_type
2026-09-01 17:43:27,EP-001,192.168.1.101,327.2,30.6,0.0,26.4,33.6,95,13157,13200,0,Normal
2026-09-01 17:43:44,EP-003,192.168.1.103,1135.7,18.5,0.55,93.0,57.4,434,44510,19276,1,Connection Flood
2026-09-01 17:44:01,EP-002,192.168.1.102,139.6,14.7,0.53,28.8,32.7,107,9633,8896,0,Normal
2026-09-01 17:44:18,EP-003,192.168.1.103,659.1,22.7,1.04,75.4,42.1,1125,59866,21046,1,Connection Flood
2026-09-01 17:44:35,EP-002,192.168.1.102,306.2,19.4,1.21,21.0,44.2,132,7057,7174,0,Normal
2026-09-01 17:44:52,EP-002,192.168.1.102,202.8,22.4,0.0,22.1,37.0,57,9688,9552,0,Normal
2026-09-01 17:45:09,EP-005,192.168.1.105,178.1,21.6,0.45,50.9,40.2,41,13266,13523,0,Normal
2026-09-01 17:45:26,EP-001,192.168.1.101,169.5,10.7,0.12,39.9,32.7,124,7107,6607,0,Normal
2026-09-01 17:45:43,EP-004,192.168.1.104,144.9,47.0,1.19,18.5,39.0,87,6299,6207,0,Normal
2026-09-01 17:46:00,EP-003,192.168.1.103,199.9,37.3,0.66,40.7,25.3,67,9113,8494,0,Normal
2026-09-01 17:46:17,EP-003,192.168.1.103,87.0,39.3,0.57,47.7,42.2,114,14474,14529,0,Normal
2026-09-01 17:46:34,EP-004,192.168.1.104,304.5,29.0,0.0,31.7,54.3,139,15545,14997,0,Normal
2026-09-01 17:46:51,EP-001,192.168.1.101,397.8,37.0,0.77,46.4,40.7,77,6059,6354,0,Normal
2026-09-01 17:47:08,EP-003,192.168.1.103,864.5,16.4,0.86,78.5,54.4,703,48244,12060,1,Connection Flood
2026-09-01 17:47:25,EP-005,192.168.1.105,129.9,25.2,0.86,16.8,58.2,132,16440,16316,0,Normal
2026-09-01 17:47:42,EP-001,192.168.1.101,947.3,204.9,17.98,89.5,95.4,564,82782,54832,1,Combined Severe Anomaly
2026-09-01 17:47:59,EP-005,192.168.1.105,292.3,26.1,0.48,40.1,39.2,97,8754,8837,0,Normal
2026-09-01 17:48:16,EP-004,192.168.1.104,100.0,24.9,1.08,27.3,44.3,105,14469,13713,0,Normal
2026-09-01 17:48:33,EP-005,192.168.1.105,358.6,24.9,0.6,39.2,38.9,76,7456,6970,0,Normal
2026-09-01 17:48:50,EP-002,192.168.1.102,1044.0,15.2,0.78,74.6,48.0,93,57138,18396,1,Packet Rate Anomaly
2026-09-01 17:49:07,EP-001,192.168.1.101,149.7,32.7,0.93,30.6,27.2,75,7116,7403,0,Normal
2026-09-01 17:49:24,EP-001,192.168.1.101,333.6,19.9,0.58,33.6,25.9,130,7638,7340,0,Normal
2026-09-01 17:49:41,EP-002,192.168.1.102,119.3,33.3,0.92,21.6,40.2,116,7706,7994,0,Normal
2026-09-01 17:49:58,EP-004,192.168.1.104,114.8,21.4,0.87,22.0,27.9,64,9427,8908,0,Normal
2026-09-01 17:50:15,EP-004,192.168.1.104,273.6,20.8,0.1,28.0,53.8,73,7004,6881,0,Normal
2026-09-01 17:50:32,EP-004,192.168.1.104,279.7,20.1,0.95,42.8,31.9,127,14054,14674,0,Normal
2026-09-01 17:50:49,EP-003,192.168.1.103,1470.2,378.3,22.51,95.0,89.0,584,63120,44281,1,Combined Severe Anomaly
2026-09-01 17:51:06,EP-003,192.168.1.103,122.0,27.7,0.28,31.4,34.6,111,13185,13168,0,Normal
2026-09-01 17:51:23,EP-005,192.168.1.105,250.6,35.8,0.07,28.2,36.6,98,15670,14721,0,Normal
2026-09-01 17:51:40,EP-005,192.168.1.105,338.7,207.7,26.93,19.9,56.4,130,10876,5487,1,Packet Loss Surge
2026-09-01 17:51:57,EP-005,192.168.1.105,299.8,246.9,13.62,47.8,37.8,106,16607,8644,1,Packet Loss Surge
2026-09-01 17:52:14,EP-005,192.168.1.105,147.3,13.6,0.37,48.5,38.7,107,11764,11096,0,Normal
2026-09-01 17:52:31,EP-001,192.168.1.101,294.8,23.8,1.03,20.5,47.8,113,6544,6855,0,Normal
2026-09-01 17:52:48,EP-005,192.168.1.105,1785.0,374.1,13.28,91.7,93.5,779,75485,29092,1,Combined Severe Anomaly
2026-09-01 17:53:05,EP-001,192.168.1.101,377.9,22.3,0.78,30.4,54.3,112,5954,5542,0,Normal
2026-09-01 17:53:22,EP-002,192.168.1.102,308.5,120.5,0.44,92.8,95.6,320,9346,8967,1,Resource Exhaustion
2026-09-01 17:53:39,EP-005,192.168.1.105,316.2,28.5,1.1,49.9,35.8,86,11435,11128,0,Normal
2026-09-01 17:53:56,EP-005,192.168.1.105,157.7,16.6,0.63,27.9,48.3,111,11057,10616,0,Normal
2026-09-01 17:54:13,EP-004,192.168.1.104,382.4,34.2,0.02,39.4,40.2,117,6683,6754,0,Normal
2026-09-01 17:54:30,EP-004,192.168.1.104,692.0,41.2,0.64,82.2,49.1,592,32750,13058,1,Connection Flood
2026-09-01 17:54:47,EP-004,192.168.1.104,247.5,27.8,1.01,58.0,43.8,87,11075,10435,0,Normal
2026-09-01 17:55:04,EP-001,192.168.1.101,335.5,28.9,0.9,38.7,43.5,68,13620,12576,0,Normal
2026-09-01 17:55:21,EP-001,192.168.1.101,152.4,88.7,0.3,96.8,86.2,282,16043,15361,1,Resource Exhaustion
2026-09-01 17:55:38,EP-004,192.168.1.104,131.4,27.7,0.97,16.8,30.0,140,3733,3627,0,Normal
2026-09-01 17:55:55,EP-002,192.168.1.102,288.9,25.1,0.7,23.4,40.0,113,16465,16955,0,Normal
2026-09-01 17:56:12,EP-003,192.168.1.103,276.5,16.9,0.0,31.8,38.8,66,10386,10723,0,Normal
2026-09-01 17:56:29,EP-002,192.168.1.102,1094.9,276.5,16.78,96.4,85.8,518,63185,71299,1,Combined Severe Anomaly
2026-09-01 17:56:46,EP-001,192.168.1.101,370.1,13.4,0.8,54.0,50.9,102,13508,12806,0,Normal
2026-09-01 17:57:03,EP-004,192.168.1.104,169.7,543.4,17.16,27.7,32.4,114,6843,6335,1,High Latency
2026-09-01 17:57:20,EP-005,192.168.1.105,149.3,13.1,0.8,28.1,62.1,120,10408,10712,0,Normal
2026-09-01 17:57:37,EP-003,192.168.1.103,228.9,293.1,7.83,31.6,47.7,53,14559,14685,1,High Latency
2026-09-01 17:57:54,EP-002,192.168.1.102,672.9,25.2,0.67,81.7,29.0,498,58045,20857,1,Connection Flood
2026-09-01 17:58:11,EP-003,192.168.1.103,280.0,27.3,1.17,26.0,43.7,68,3074,3206,0,Normal
2026-09-01 17:58:28,EP-003,192.168.1.103,219.3,33.0,0.79,38.8,58.4,121,13244,12581,0,Normal
2026-09-01 17:58:45,EP-005,192.168.1.105,975.4,40.8,0.0,78.9,39.8,447,43404,63650,1,Traffic Spike
2026-09-01 17:59:02,EP-004,192.168.1.104,259.8,19.9,0.55,40.5,56.6,135,9254,9287,0,Normal
2026-09-01 17:59:19,EP-005,192.168.1.105,316.8,237.4,30.42,32.8,48.9,101,15505,8637,1,Packet Loss Surge
2026-09-01 17:59:36,EP-003,192.168.1.103,215.7,24.8,0.57,31.0,20.0,128,11441,11419,0,Normal
2026-09-01 17:59:53,EP-003,192.168.1.103,328.0,36.8,0.45,51.1,53.3,103,14157,13452,0,Normal
2026-09-01 18:00:10,EP-002,192.168.1.102,328.4,24.5,1.1,20.2,49.6,89,7993,7970,0,Normal
2026-09-01 18:00:27,EP-002,192.168.1.102,315.7,30.9,0.38,36.3,52.5,59,5404,5357,0,Normal
2026-09-01 18:00:44,EP-001,192.168.1.101,748.9,37.7,0.58,77.2,52.2,116,80238,8225,1,Packet Rate Anomaly
2026-09-01 18:01:01,EP-002,192.168.1.102,1001.4,19.7,0.5,68.5,51.5,341,32134,44095,1,Traffic Spike
2026-09-01 18:01:18,EP-001,192.168.1.101,213.4,381.3,13.74,36.9,31.8,77,14751,15030,1,High Latency
2026-09-01 18:01:35,EP-001,192.168.1.101,188.0,17.3,0.38,23.8,34.4,67,3555,3435,0,Normal
2026-09-01 18:01:52,EP-005,192.168.1.105,134.3,27.7,0.98,23.2,40.1,46,5753,5860,0,Normal
2026-09-01 18:02:09,EP-003,192.168.1.103,321.4,22.0,0.58,35.5,34.1,52,5177,4787,0,Normal
2026-09-01 18:02:26,EP-002,192.168.1.102,345.5,17.4,0.76,57.2,59.6,35,6878,6905,0,Normal
2026-09-01 18:02:43,EP-002,192.168.1.102,245.0,32.6,0.92,18.1,28.1,81,5500,5771,0,Normal
2026-09-01 18:03:00,EP-002,192.168.1.102,274.3,17.0,0.7,44.9,20.5,123,8683,8347,0,Normal
2026-09-01 18:03:17,EP-005,192.168.1.105,190.4,21.9,0.39,28.0,49.4,74,7690,7239,0,Normal
2026-09-01 18:03:34,EP-002,192.168.1.102,95.4,29.4,0.65,31.8,38.7,48,12479,12057,0,Normal
2026-09-01 18:03:51,EP-005,192.168.1.105,391.0,20.1,0.18,49.8,25.3,91,7360,7390,0,Normal
2026-09-01 18:04:08,EP-004,192.168.1.104,199.2,13.1,1.09,31.5,46.5,77,10788,11316,0,Normal
2026-09-01 18:04:25,EP-004,192.168.1.104,267.4,15.0,0.21,34.0,54.5,105,13811,12744,0,Normal
2026-09-01 18:04:42,EP-005,192.168.1.105,315.4,28.1,1.33,37.7,46.8,106,7382,7713,0,Normal
2026-09-01 18:04:59,EP-003,192.168.1.103,285.8,21.7,0.22,32.7,32.3,50,9406,9414,0,Normal
2026-09-01 18:05:16,EP-004,192.168.1.104,153.8,32.7,0.53,48.0,37.7,108,6747,6372,0,Normal
2026-09-01 18:05:33,EP-003,192.168.1.103,198.8,246.2,12.46,26.0,37.6,51,8891,8465,1,High Latency
2026-09-01 18:05:50,EP-003,192.168.1.103,1188.7,8.0,0.69,85.1,48.4,116,86307,18366,1,Packet Rate Anomaly
2026-09-01 18:06:07,EP-001,192.168.1.101,1487.7,322.8,22.01,92.3,85.5,567,45879,49322,1,Combined Severe Anomaly
2026-09-01 18:06:24,EP-003,192.168.1.103,306.1,32.2,0.52,35.6,48.3,151,12431,12572,0,Normal
2026-09-01 18:06:41,EP-003,192.168.1.103,154.0,28.5,0.73,49.3,31.2,109,10920,10398,0,Normal
2026-09-01 18:06:58,EP-004,192.168.1.104,332.8,28.2,1.13,31.5,32.1,52,13150,12770,0,Normal
2026-09-01 18:07:15,EP-004,192.168.1.104,241.8,27.8,0.93,32.5,35.2,88,9038,9183,0,Normal
2026-09-01 18:07:32,EP-003,192.168.1.103,262.1,91.6,0.02,95.5,86.0,191,11892,11692,1,Resource Exhaustion
2026-09-01 18:07:49,EP-003,192.168.1.103,134.8,34.4,0.33,22.2,41.9,123,9294,8808,0,Normal
2026-09-01 18:08:06,EP-005,192.168.1.105,241.1,24.4,0.18,43.9,40.7,71,6228,6199,0,Normal
2026-09-01 18:08:23,EP-001,192.168.1.101,1231.8,17.4,0.04,83.1,35.5,1054,52142,14936,1,Connection Flood
2026-09-01 18:08:40,EP-001,192.168.1.101,141.1,8.9,0.46,35.2,28.4,44,5582,5816,0,Normal
2026-09-01 18:08:57,EP-004,192.168.1.104,131.4,32.1,0.99,32.0,38.1,134,12136,11433,0,Normal
2026-09-01 18:09:14,EP-003,192.168.1.103,135.3,25.9,1.02,23.7,51.8,123,13809,13115,0,Normal
2026-09-01 18:09:31,EP-004,192.168.1.104,235.7,22.4,0.02,46.2,51.2,115,10674,10820,0,Normal
2026-09-01 18:09:48,EP-001,192.168.1.101,173.5,21.3,0.59,35.4,51.8,67,10210,10207,0,Normal
2026-09-01 18:10:05,EP-004,192.168.1.104,295.2,24.1,1.18,38.5,45.9,133,7668,8034,0,Normal
2026-09-01 18:10:22,EP-001,192.168.1.101,130.8,35.4,0.92,30.8,43.5,105,10117,10204,0,Normal
2026-09-01 18:10:39,EP-005,192.168.1.105,697.9,40.3,0.0,85.5,55.5,433,45120,23785,1,Connection Flood
2026-09-01 18:10:56,EP-003,192.168.1.103,152.1,9.7,0.69,25.4,57.1,66,10442,10562,0,Normal
2026-09-01 18:11:13,EP-001,192.168.1.101,167.8,14.7,0.33,19.9,40.2,106,9462,9810,0,Normal
2026-09-01 18:11:30,EP-005,192.168.1.105,177.5,30.3,0.41,45.3,34.8,32,12631,12592,0,Normal
2026-09-01 18:11:47,EP-001,192.168.1.101,251.9,29.4,0.46,34.7,54.8,106,3410,3458,0,Normal
2026-09-01 18:12:04,EP-005,192.168.1.105,145.5,27.8,0.59,28.6,31.7,68,14878,14714,0,Normal
2026-09-01 18:12:21,EP-003,192.168.1.103,1483.4,17.9,0.0,86.3,34.7,450,39588,50131,1,Traffic Spike
2026-09-01 18:12:38,EP-003,192.168.1.103,100.3,39.6,0.22,31.1,42.9,134,11793,12362,0,Normal
2026-09-01 18:12:55,EP-005,192.168.1.105,279.2,27.3,1.17,27.9,50.9,114,7374,7410,0,Normal
2026-09-01 18:13:12,EP-005,192.168.1.105,306.4,15.0,1.01,43.4,20.0,105,11665,11404,0,Normal
2026-09-01 18:13:29,EP-002,192.168.1.102,218.4,26.4,0.0,23.2,50.6,50,6995,6729,0,Normal
2026-09-01 18:13:46,EP-001,192.168.1.101,122.9,39.8,1.07,46.0,33.2,152,11374,10786,0,Normal
2026-09-01 18:14:03,EP-001,192.168.1.101,91.1,24.5,0.99,35.3,37.5,99,7451,7713,0,Normal
2026-09-01 18:14:20,EP-005,192.168.1.105,346.4,15.6,0.44,22.6,40.5,71,12642,12264,0,Normal
2026-09-01 18:14:37,EP-002,192.168.1.102,221.9,24.4,0.65,24.0,54.5,84,7095,7253,0,Normal
2026-09-01 18:14:54,EP-001,192.168.1.101,337.8,107.9,0.57,96.6,86.8,332,7627,7092,1,Resource Exhaustion
2026-09-01 18:15:11,EP-001,192.168.1.101,364.1,34.4,0.96,32.6,35.0,72,9899,9396,0,Normal
2026-09-01 18:15:28,EP-004,192.168.1.104,356.7,21.8,0.66,21.1,35.2,133,11900,11084,0,Normal
2026-09-01 18:15:45,EP-001,192.168.1.101,376.5,151.8,18.99,27.6,35.6,118,12009,5811,1,Packet Loss Surge
2026-09-01 18:16:02,EP-002,192.168.1.102,187.8,33.5,0.69,12.4,24.5,100,5849,5835,0,Normal
2026-09-01 18:16:19,EP-001,192.168.1.101,1156.3,33.7,0.21,83.4,41.3,467,42583,31343,1,Traffic Spike
2026-09-01 18:16:36,EP-002,192.168.1.102,112.0,27.7,0.53,40.3,51.5,137,9057,9136,0,Normal
2026-09-01 18:16:53,EP-005,192.168.1.105,96.1,29.5,1.27,43.4,41.0,35,5339,5476,0,Normal
2026-09-01 18:17:10,EP-003,192.168.1.103,1126.2,17.7,0.7,84.6,35.6,454,67769,55205,1,Traffic Spike
2026-09-01 18:17:27,EP-004,192.168.1.104,104.6,14.2,0.33,29.8,39.4,52,5102,5015,0,Normal
2026-09-01 18:17:44,EP-003,192.168.1.103,204.9,129.1,15.22,34.1,47.0,108,15509,8225,1,Packet Loss Surge
2026-09-01 18:18:01,EP-004,192.168.1.104,118.6,24.6,0.69,35.5,39.8,110,10346,10768,0,Normal
2026-09-01 18:18:18,EP-005,192.168.1.105,930.3,10.7,0.31,90.2,47.9,531,46657,12767,1,Connection Flood
2026-09-01 18:18:35,EP-003,192.168.1.103,249.4,39.9,1.15,28.5,45.0,37,8563,8487,0,Normal
2026-09-01 18:18:52,EP-004,192.168.1.104,171.6,19.1,0.05,46.5,38.6,74,13810,12903,0,Normal
2026-09-01 18:19:09,EP-002,192.168.1.102,921.9,33.6,1.1,86.9,28.2,64,79115,12879,1,Packet Rate Anomaly
2026-09-01 18:19:26,EP-002,192.168.1.102,383.9,29.0,0.21,30.9,41.9,150,7296,6730,0,Normal
2026-09-01 18:19:43,EP-002,192.168.1.102,159.6,8.0,0.67,35.8,55.7,52,6092,5677,0,Normal
2026-09-01 18:20:00,EP-001,192.168.1.101,153.2,19.8,0.29,58.7,32.4,96,8499,8144,0,Normal
2026-09-01 18:20:17,EP-005,192.168.1.105,73.9,36.8,1.09,42.3,52.9,148,11555,11494,0,Normal
2026-09-01 18:20:34,EP-002,192.168.1.102,1457.0,393.6,18.69,95.8,94.6,1012,49881,65074,1,Combined Severe Anomaly
2026-09-01 18:20:51,EP-001,192.168.1.101,291.0,15.2,0.02,28.0,51.7,45,4851,4893,0,Normal
2026-09-01 18:21:08,EP-005,192.168.1.105,375.0,33.1,0.82,44.5,47.2,64,8970,9122,0,Normal
2026-09-01 18:21:25,EP-005,192.168.1.105,977.4,298.7,15.62,93.2,85.6,569,66565,62450,1,Combined Severe Anomaly
2026-09-01 18:21:42,EP-003,192.168.1.103,375.7,21.6,0.34,24.4,27.4,119,13405,12935,0,Normal
2026-09-01 18:21:59,EP-005,192.168.1.105,174.5,32.3,0.0,30.1,57.8,81,12243,12569,0,Normal
2026-09-01 18:22:16,EP-005,192.168.1.105,1209.9,36.6,0.96,83.3,37.2,33,82096,14420,1,Packet Rate Anomaly
2026-09-01 18:22:33,EP-001,192.168.1.101,361.8,24.1,0.62,50.9,46.2,49,9045,8818,0,Normal
2026-09-01 18:22:50,EP-004,192.168.1.104,128.1,34.8,0.36,21.5,55.7,96,8901,9080,0,Normal
2026-09-01 18:23:07,EP-002,192.168.1.102,1637.6,287.0,12.98,97.6,84.8,909,66977,47712,1,Combined Severe Anomaly
2026-09-01 18:23:24,EP-004,192.168.1.104,305.9,38.3,0.43,44.7,42.5,48,8046,8264,0,Normal
2026-09-01 18:23:41,EP-001,192.168.1.101,218.2,26.2,0.05,26.8,36.9,127,4444,4165,0,Normal
2026-09-01 18:23:58,EP-001,192.168.1.101,235.1,10.5,0.52,46.7,46.7,29,6894,7152,0,Normal
2026-09-01 18:24:15,EP-002,192.168.1.102,274.7,28.0,0.76,13.8,64.2,62,8156,8276,0,Normal
2026-09-01 18:24:32,EP-002,192.168.1.102,273.3,31.7,1.06,35.6,33.4,77,13291,13489,0,Normal
2026-09-01 18:24:49,EP-003,192.168.1.103,178.2,17.2,1.19,18.9,45.1,83,15199,14254,0,Normal
2026-09-01 18:25:06,EP-002,192.168.1.102,153.9,32.3,1.02,42.8,27.0,104,5331,4995,0,Normal
2026-09-01 18:25:23,EP-005,192.168.1.105,234.8,294.0,13.36,31.8,51.6,80,9302,8962,1,High Latency
2026-09-01 18:25:40,EP-002,192.168.1.102,263.8,27.0,0.46,42.8,47.1,111,16551,16048,0,Normal
2026-09-01 18:25:57,EP-002,192.168.1.102,205.9,33.4,0.08,46.0,32.3,116,5620,5815,0,Normal
2026-09-01 18:26:14,EP-002,192.168.1.102,237.3,71.9,0.43,91.3,91.2,303,13845,14046,1,Resource Exhaustion
2026-09-01 18:26:31,EP-003,192.168.1.103,184.7,33.3,0.06,24.5,39.5,48,4867,4774,0,Normal
2026-09-01 18:26:48,EP-002,192.168.1.102,157.4,12.4,0.73,30.7,29.7,42,6894,6724,0,Normal
2026-09-01 18:27:05,EP-002,192.168.1.102,182.8,21.1,0.88,28.3,38.7,79,5442,5413,0,Normal
2026-09-01 18:27:22,EP-004,192.168.1.104,290.4,24.8,0.95,26.8,39.8,140,8249,8197,0,Normal
2026-09-01 18:27:39,EP-004,192.168.1.104,253.2,186.4,24.5,30.4,53.3,103,7390,4079,1,Packet Loss Surge
2026-09-01 18:27:56,EP-005,192.168.1.105,991.1,17.9,0.06,72.6,47.8,898,47516,20109,1,Connection Flood
2026-09-01 18:28:13,EP-001,192.168.1.101,335.3,12.6,1.09,21.7,60.6,149,6262,6431,0,Normal
2026-09-01 18:28:30,EP-004,192.168.1.104,102.9,20.8,1.01,15.8,54.1,65,8929,9067,0,Normal
2026-09-01 18:28:47,EP-003,192.168.1.103,159.5,36.0,0.45,48.1,48.2,52,4487,4219,0,Normal
2026-09-01 18:29:04,EP-001,192.168.1.101,352.5,30.4,0.1,43.8,45.2,132,14972,14220,0,Normal
2026-09-01 18:29:21,EP-002,192.168.1.102,896.7,31.1,0.24,91.3,32.1,816,58954,14754,1,Connection Flood
2026-09-01 18:29:38,EP-001,192.168.1.101,231.9,385.7,15.65,30.4,60.1,48,9117,8396,1,High Latency
2026-09-01 18:29:55,EP-002,192.168.1.102,1189.8,23.7,0.52,72.8,33.3,90,82503,10290,1,Packet Rate Anomaly
2026-09-01 18:30:12,EP-004,192.168.1.104,1548.4,408.9,23.78,94.2,90.5,626,63665,36225,1,Combined Severe Anomaly
2026-09-01 18:30:29,EP-005,192.168.1.105,206.6,29.7,0.58,40.8,46.7,123,14776,15501,0,Normal
2026-09-01 18:30:46,EP-002,192.168.1.102,286.4,77.0,1.2,91.7,89.3,208,14255,13398,1,Resource Exhaustion
2026-09-01 18:31:03,EP-002,192.168.1.102,386.1,76.4,1.26,88.4,89.4,294,11193,11017,1,Resource Exhaustion
2026-09-01 18:31:20,EP-001,192.168.1.101,181.4,16.8,0.79,22.9,45.5,85,11864,11461,0,Normal
2026-09-01 18:31:37,EP-004,192.168.1.104,226.5,25.7,0.47,29.5,44.5,91,5483,5201,0,Normal
2026-09-01 18:31:54,EP-002,192.168.1.102,261.6,25.3,0.68,33.1,30.8,97,10457,10608,0,Normal
2026-09-01 18:32:11,EP-003,192.168.1.103,338.6,141.5,0.34,89.5,86.7,308,10036,10254,1,Resource Exhaustion
2026-09-01 18:32:28,EP-004,192.168.1.104,157.9,161.6,21.91,48.0,32.9,92,15068,7660,1,Packet Loss Surge
2026-09-01 18:32:45,EP-002,192.168.1.102,77.9,31.9,0.44,48.6,33.2,96,13917,13355,0,Normal
2026-09-01 18:33:02,EP-005,192.168.1.105,194.9,28.8,0.0,18.3,45.1,82,6342,6262,0,Normal
2026-09-01 18:33:19,EP-001,192.168.1.101,1273.3,14.7,0.61,90.8,26.7,68,62279,10529,1,Packet Rate Anomaly
2026-09-01 18:33:36,EP-001,192.168.1.101,189.5,17.4,1.42,33.8,56.4,93,12854,12703,0,Normal
2026-09-01 18:33:53,EP-001,192.168.1.101,108.4,25.5,0.82,51.6,40.2,122,6906,7191,0,Normal
2026-09-01 18:34:10,EP-004,192.168.1.104,213.0,128.6,0.15,96.3,97.9,347,2134,1978,1,Resource Exhaustion
2026-09-01 18:34:27,EP-004,192.168.1.104,158.0,241.6,15.56,22.6,50.7,79,5774,3009,1,Packet Loss Surge
2026-09-01 18:34:44,EP-002,192.168.1.102,249.3,391.8,11.42,43.9,27.4,49,8656,8203,1,High Latency
2026-09-01 18:35:01,EP-002,192.168.1.102,204.8,29.0,0.62,41.3,49.2,60,7871,7457,0,Normal
2026-09-01 18:35:18,EP-001,192.168.1.101,765.5,30.9,0.58,82.8,26.6,128,89929,17687,1,Packet Rate Anomaly
2026-09-01 18:35:35,EP-004,192.168.1.104,216.2,14.3,0.17,26.1,44.7,126,15132,14305,0,Normal
2026-09-01 18:35:52,EP-001,192.168.1.101,130.7,24.2,0.27,34.8,41.7,50,13486,12916,0,Normal
2026-09-01 18:36:09,EP-003,192.168.1.103,152.8,303.0,13.84,51.5,32.6,108,3223,3298,1,High Latency
2026-09-01 18:36:26,EP-001,192.168.1.101,144.7,83.4,0.2,88.8,97.2,278,9838,9283,1,Resource Exhaustion
2026-09-01 18:36:43,EP-005,192.168.1.105,163.9,11.3,0.84,33.9,56.6,62,14455,14328,0,Normal
2026-09-01 18:37:00,EP-005,192.168.1.105,167.7,34.8,0.06,39.4,31.6,31,8111,7675,0,Normal
2026-09-01 18:37:17,EP-002,192.168.1.102,1062.1,34.9,0.78,78.3,46.7,482,49479,32532,1,Traffic Spike
2026-09-01 18:37:34,EP-002,192.168.1.102,361.1,34.4,0.43,20.8,41.6,113,11282,11569,0,Normal
2026-09-01 18:37:51,EP-001,192.168.1.101,181.1,65.3,0.07,89.6,94.2,254,14754,14271,1,Resource Exhaustion
2026-09-01 18:38:08,EP-003,192.168.1.103,124.4,39.2,1.08,32.0,45.0,93,11381,11716,0,Normal
2026-09-01 18:38:25,EP-003,192.168.1.103,958.4,33.8,0.74,83.0,49.0,394,38524,24245,1,Connection Flood
2026-09-01 18:38:42,EP-002,192.168.1.102,355.9,147.8,0.24,98.6,95.7,317,13310,12625,1,Resource Exhaustion
2026-09-01 18:38:59,EP-005,192.168.1.105,71.1,15.7,0.26,29.9,31.8,42,10552,10249,0,Normal
2026-09-01 18:39:16,EP-005,192.168.1.105,114.9,13.8,0.23,40.0,56.4,130,13017,13090,0,Normal
2026-09-01 18:39:33,EP-003,192.168.1.103,146.2,22.2,1.18,46.8,37.9,60,5725,5928,0,Normal
2026-09-01 18:39:50,EP-001,192.168.1.101,308.4,16.6,0.93,35.8,55.1,117,13851,12933,0,Normal
2026-09-01 18:40:07,EP-004,192.168.1.104,301.2,29.8,1.09,26.2,59.1,96,7814,7242,0,Normal
2026-09-01 18:40:24,EP-005,192.168.1.105,339.4,37.8,0.92,28.8,43.9,59,14552,13684,0,Normal
2026-09-01 18:40:41,EP-004,192.168.1.104,161.9,20.2,0.86,53.4,40.6,63,14593,13505,0,Normal
2026-09-01 18:40:58,EP-002,192.168.1.102,285.0,38.5,0.51,41.1,40.2,83,12007,11176,0,Normal
2026-09-01 18:41:15,EP-005,192.168.1.105,135.7,23.0,0.44,23.0,43.4,37,8408,7799,0,Normal
2026-09-01 18:41:32,EP-004,192.168.1.104,145.7,190.6,25.61,37.4,46.2,126,6413,4195,1,Packet Loss Surge
2026-09-01 18:41:49,EP-001,192.168.1.101,1033.8,21.5,0.89,82.8,37.6,120,72951,10316,1,Packet Rate Anomaly
2026-09-01 18:42:06,EP-001,192.168.1.101,288.3,36.2,0.36,46.0,32.8,85,10627,9858,0,Normal
2026-09-01 18:42:23,EP-005,192.168.1.105,225.3,34.3,0.03,31.0,46.1,67,8552,8089,0,Normal
2026-09-01 18:42:40,EP-004,192.168.1.104,1480.4,230.0,9.63,91.3,95.1,533,45964,46785,1,Combined Severe Anomaly
2026-09-01 18:42:57,EP-002,192.168.1.102,228.5,15.6,0.35,38.4,30.3,65,13960,13101,0,Normal
2026-09-01 18:43:14,EP-002,192.168.1.102,279.7,31.8,0.0,19.9,38.5,117,3414,3569,0,Normal
2026-09-01 18:43:31,EP-001,192.168.1.101,163.2,34.8,1.12,37.6,44.4,90,11299,10398,0,Normal
2026-09-01 18:43:48,EP-005,192.168.1.105,327.6,27.3,0.66,32.1,46.4,64,7422,7576,0,Normal
2026-09-01 18:44:05,EP-005,192.168.1.105,157.4,9.4,0.44,49.6,48.5,85,13532,13732,0,Normal
2026-09-01 18:44:22,EP-002,192.168.1.102,184.6,195.8,29.95,29.2,53.3,97,7553,4349,1,Packet Loss Surge
2026-09-01 18:44:39,EP-004,192.168.1.104,339.7,29.5,0.0,47.9,45.8,145,10975,10169,0,Normal
2026-09-01 18:44:56,EP-005,192.168.1.105,229.2,449.5,7.24,54.7,39.6,88,6559,6820,1,High Latency
2026-09-01 18:45:13,EP-002,192.168.1.102,290.1,32.9,0.3,26.7,41.8,143,14440,14229,0,Normal
2026-09-01 18:45:30,EP-001,192.168.1.101,143.2,33.4,0.06,35.3,48.0,107,5626,5307,0,Normal
2026-09-01 18:45:47,EP-004,192.168.1.104,306.6,24.0,0.16,42.3,56.0,77,15075,14069,0,Normal
2026-09-01 18:46:04,EP-001,192.168.1.101,1099.6,24.0,1.1,76.9,30.0,100,94297,14102,1,Packet Rate Anomaly
2026-09-01 18:46:21,EP-002,192.168.1.102,211.6,25.8,0.21,25.2,56.1,77,5758,5723,0,Normal
2026-09-01 18:46:38,EP-002,192.168.1.102,793.4,28.8,0.88,89.4,59.5,727,43919,21164,1,Connection Flood
2026-09-01 18:46:55,EP-004,192.168.1.104,231.1,20.9,0.0,27.3,56.5,94,10885,11007,0,Normal
